hall_name,hall_url,item_name,detail_url,allergens_inline,label_item_name,nutrition_block,ingredients_text
D2 at Dietrick Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=15&naFlag=1,Breakfast Quinoa w/ Raisins GF,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=15&dtdate=11%2f15%2f2025&RecNumAndPort=131039*4,,Breakfast Quinoa w/ Raisins GF,"Nutrition Facts
Serving Size
4 OZ
Calories
491
Calories from Fat
2.3
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
6.4g
10%
Sat. Fat
0g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
1.7mg
0%
Amount/Serving
%DV*
Tot. Carb.
92.3g
28%
Dietary Fiber
8.2g
24%
Sugars
13.8g
Includes
2.3g Added Sugars
0%
Protein
15.5g
Vitamin D
-
0mcg - 0%
Calcium
-
86mg - 9%
Iron
-
4.8mg - 60%
Potassium
-
706.1mg - 15%",
D2 at Dietrick Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=15&naFlag=1,"Cereal, Crispy Rice",https://foodpro.students.vt.edu/menus/label.aspx?locationNum=15&dtdate=11%2f15%2f2025&RecNumAndPort=300099*1,,"Cereal, Crispy Rice","Nutrition Facts
Serving Size
1 CUP
Calories
103
Calories from Fat
2.6
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
0.3g
0%
Sat. Fat
0g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
154.5mg
7%
Amount/Serving
%DV*
Tot. Carb.
23.2g
7%
Dietary Fiber
0g
0%
Sugars
2.6g
Includes
2.6g Added Sugars
0%
Protein
1.9g
Vitamin D
-
0.8mcg - 0%
Calcium
-
0mg - 0%
Iron
-
8.1mg - 101%
Potassium
-
25.8mg - 1%",
D2 at Dietrick Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=15&naFlag=1,"Cereal, Fruity Pebbles",https://foodpro.students.vt.edu/menus/label.aspx?locationNum=15&dtdate=11%2f15%2f2025&RecNumAndPort=300031*3%2f4,,"Cereal, Fruity Pebbles","Nutrition Facts
Serving Size
3/4 CUP
Calories
110
Calories from Fat
- - -
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
1g
2%
Sat. Fat
1g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
139.9mg
6%
Amount/Serving
%DV*
Tot. Carb.
23g
7%
Dietary Fiber
0g
0%
Sugars
9g
Includes
0g Added Sugars
0%
Protein
1g
Vitamin D
-
mcg - 0%
Calcium
-
0mg - 0%
Iron
-
1.8mg - 22%
Potassium
-
0mg - 0%",
D2 at Dietrick Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=15&naFlag=1,"Cereal, Rice Chex",https://foodpro.students.vt.edu/menus/label.aspx?locationNum=15&dtdate=11%2f15%2f2025&RecNumAndPort=300040*3%2f4,,"Cereal, Rice Chex","Nutrition Facts
Serving Size
3/4 CUP
Calories
100
Calories from Fat
- - -
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
0g
0%
Sat. Fat
0g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
219.9mg
10%
Amount/Serving
%DV*
Tot. Carb.
23g
7%
Dietary Fiber
1g
3%
Sugars
2g
Includes
0g Added Sugars
0%
Protein
2g
Vitamin D
-
mcg - 0%
Calcium
-
129.9mg - 13%
Iron
-
9mg - 112%
Potassium
-
0mg - 0%",
D2 at Dietrick Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=15&naFlag=1,Chicken Sausage,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=15&dtdate=11%2f15%2f2025&RecNumAndPort=111435*1,,Chicken Sausage,"Nutrition Facts
Serving Size
1 OZ
Calories
50
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
3.8g
6%
Sat. Fat
0.9g
- - -%
Trans Fat
0g
Cholesterol
25.2mg
- - -%
Sodium
214.2mg
9%
Amount/Serving
%DV*
Tot. Carb.
0g
0%
Dietary Fiber
0g
0%
Sugars
0g
Includes
0g Added Sugars
0%
Protein
3.8g
Vitamin D
-
0mcg - 0%
Calcium
-
0mg - 0%
Iron
-
0.3mg - 3%
Potassium
-
119.7mg - 3%",
D2 at Dietrick Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=15&naFlag=1,GF Bacon,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=15&dtdate=11%2f15%2f2025&RecNumAndPort=071120*1,,GF Bacon,"Nutrition Facts
Serving Size
1 EACH
Calories
50
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
4.5g
7%
Sat. Fat
1.5g
- - -%
Trans Fat
0g
Cholesterol
12.5mg
- - -%
Sodium
175mg
8%
Amount/Serving
%DV*
Tot. Carb.
0g
0%
Dietary Fiber
0g
0%
Sugars
0g
Includes
0g Added Sugars
0%
Protein
2g
Vitamin D
-
0mcg - 0%
Calcium
-
0mg - 0%
Iron
-
0mg - 0%
Potassium
-
0mg - 0%",
D2 at Dietrick Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=15&naFlag=1,GF Hash Browns,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=15&dtdate=11%2f15%2f2025&RecNumAndPort=161042*4,,GF Hash Browns,"Nutrition Facts
Serving Size
4 OZ
Calories
157
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
7.8g
12%
Sat. Fat
1.4g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
105mg
5%
Amount/Serving
%DV*
Tot. Carb.
21g
6%
Dietary Fiber
1.9g
5%
Sugars
0.1g
Includes
0g Added Sugars
0%
Protein
2.5g
Vitamin D
-
0mcg - 0%
Calcium
-
13.3mg - 1%
Iron
-
1.3mg - 16%
Potassium
-
346.7mg - 7%",
D2 at Dietrick Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=15&naFlag=1,GF Scrambled Eggs,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=15&dtdate=11%2f15%2f2025&RecNumAndPort=061049*3,,GF Scrambled Eggs,"Nutrition Facts
Serving Size
3 OZ
Calories
144
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
10.2g
16%
Sat. Fat
3.1g
- - -%
Trans Fat
0g
Cholesterol
307mg
- - -%
Sodium
125.5mg
5%
Amount/Serving
%DV*
Tot. Carb.
0g
0%
Dietary Fiber
0g
0%
Sugars
0g
Includes
0g Added Sugars
0%
Protein
10.8g
Vitamin D
-
1.8mcg - 0%
Calcium
-
47mg - 5%
Iron
-
1.8mg - 23%
Potassium
-
113.8mg - 2%",
D2 at Dietrick Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=15&naFlag=1,GF Steamed Eggs,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=15&dtdate=11%2f15%2f2025&RecNumAndPort=061066*1,,GF Steamed Eggs,"Nutrition Facts
Serving Size
1 EGG
Calories
88
Calories from Fat
- - -
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
6g
9%
Sat. Fat
1.9g
- - -%
Trans Fat
- - -g
Cholesterol
211.5mg
- - -%
Sodium
70.3mg
3%
Amount/Serving
%DV*
Tot. Carb.
0.6g
0%
Dietary Fiber
0g
0%
Sugars
0.6g
Includes
0g Added Sugars
0%
Protein
7.1g
Vitamin D
-
1.2mcg - 0%
Calcium
-
28.4mg - 3%
Iron
-
0.7mg - 8%
Potassium
-
71.4mg - 2%",
D2 at Dietrick Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=15&naFlag=1,"Pancakes, Cornmeal Gluten Free",https://foodpro.students.vt.edu/menus/label.aspx?locationNum=15&dtdate=11%2f15%2f2025&RecNumAndPort=131046*2,,"Pancakes, Cornmeal Gluten Free","Nutrition Facts
Serving Size
2 PANCAKES
Calories
166
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
3.2g
5%
Sat. Fat
0.5g
- - -%
Trans Fat
0g
Cholesterol
19.6mg
- - -%
Sodium
336.4mg
15%
Amount/Serving
%DV*
Tot. Carb.
31.4g
10%
Dietary Fiber
1.5g
4%
Sugars
11.8g
Includes
0g Added Sugars
0%
Protein
3g
Vitamin D
-
0.1mcg - 0%
Calcium
-
125.2mg - 13%
Iron
-
0.9mg - 12%
Potassium
-
15.6mg - 0%",
D2 at Dietrick Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=15&naFlag=1,Bacon,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=15&dtdate=11%2f15%2f2025&RecNumAndPort=081193*3,,Bacon,"Nutrition Facts
Serving Size
3 OZ
Calories
527
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
47.4g
73%
Sat. Fat
15.8g
- - -%
Trans Fat
0g
Cholesterol
131.7mg
- - -%
Sodium
1843.9mg
80%
Amount/Serving
%DV*
Tot. Carb.
0g
0%
Dietary Fiber
0g
0%
Sugars
0g
Includes
0g Added Sugars
0%
Protein
21.1g
Vitamin D
-
0mcg - 0%
Calcium
-
0mg - 0%
Iron
-
0mg - 0%
Potassium
-
0mg - 0%",
D2 at Dietrick Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=15&naFlag=1,Biscuit,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=15&dtdate=11%2f15%2f2025&RecNumAndPort=214022*1,,Biscuit,"Nutrition Facts
Serving Size
1 BISCUIT
Calories
263
Calories from Fat
3
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
11.1g
17%
Sat. Fat
8.1g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
838mg
36%
Amount/Serving
%DV*
Tot. Carb.
35.3g
11%
Dietary Fiber
1g
3%
Sugars
3g
Includes
3g Added Sugars
0%
Protein
5g
Vitamin D
-
0mcg - 0%
Calcium
-
50.5mg - 5%
Iron
-
2.2mg - 28%
Potassium
-
mg - 0%",
D2 at Dietrick Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=15&naFlag=1,Cheese and Garlic Grits,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=15&dtdate=11%2f15%2f2025&RecNumAndPort=031005*3,,Cheese and Garlic Grits,"Nutrition Facts
Serving Size
3 OZ
Calories
165
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
9.7g
15%
Sat. Fat
5.4g
- - -%
Trans Fat
0g
Cholesterol
26.6mg
- - -%
Sodium
367mg
16%
Amount/Serving
%DV*
Tot. Carb.
11g
3%
Dietary Fiber
0.8g
2%
Sugars
0.1g
Includes
0g Added Sugars
0%
Protein
7.7g
Vitamin D
-
0.2mcg - 0%
Calcium
-
212.2mg - 21%
Iron
-
0.8mg - 9%
Potassium
-
43.7mg - 1%",
D2 at Dietrick Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=15&naFlag=1,Cinnamon Apples,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=15&dtdate=11%2f15%2f2025&RecNumAndPort=205010*3,,Cinnamon Apples,"Nutrition Facts
Serving Size
3 OZ
Calories
83
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
3.4g
5%
Sat. Fat
0.6g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
19.9mg
1%
Amount/Serving
%DV*
Tot. Carb.
14g
4%
Dietary Fiber
1.4g
4%
Sugars
12.6g
Includes
0g Added Sugars
0%
Protein
0g
Vitamin D
-
0mcg - 0%
Calcium
-
5mg - 1%
Iron
-
0mg - 0%
Potassium
-
70.6mg - 2%",
D2 at Dietrick Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=15&naFlag=1,Home Fried Redskin Potatoes,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=15&dtdate=11%2f15%2f2025&RecNumAndPort=161066*4,,Home Fried Redskin Potatoes,"Nutrition Facts
Serving Size
4 OZ
Calories
89
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
1.4g
2%
Sat. Fat
0.3g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
236.2mg
10%
Amount/Serving
%DV*
Tot. Carb.
16.5g
5%
Dietary Fiber
2g
6%
Sugars
1.2g
Includes
0g Added Sugars
0%
Protein
2g
Vitamin D
-
0mcg - 0%
Calcium
-
10.8mg - 1%
Iron
-
0.3mg - 4%
Potassium
-
344.1mg - 7%",
D2 at Dietrick Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=15&naFlag=1,Sausage Gravy,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=15&dtdate=11%2f15%2f2025&RecNumAndPort=151094*3,,Sausage Gravy,"Nutrition Facts
Serving Size
3 OZL
Calories
126
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
8.8g
14%
Sat. Fat
3.6g
- - -%
Trans Fat
0g
Cholesterol
10.8mg
- - -%
Sodium
420.5mg
18%
Amount/Serving
%DV*
Tot. Carb.
6.7g
2%
Dietary Fiber
0g
0%
Sugars
3.5g
Includes
0g Added Sugars
0%
Protein
5g
Vitamin D
-
0.8mcg - 0%
Calcium
-
80.2mg - 8%
Iron
-
0.1mg - 1%
Potassium
-
102.6mg - 2%",
D2 at Dietrick Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=15&naFlag=1,Sausage Links,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=15&dtdate=11%2f15%2f2025&RecNumAndPort=081006*3,,Sausage Links,"Nutrition Facts
Serving Size
3 LINKS
Calories
416
Calories from Fat
- - -
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
41.6g
64%
Sat. Fat
13.9g
- - -%
Trans Fat
0g
Cholesterol
69.4mg
- - -%
Sodium
544.3mg
24%
Amount/Serving
%DV*
Tot. Carb.
2.1g
1%
Dietary Fiber
0g
0%
Sugars
1.1g
Includes
0g Added Sugars
0%
Protein
9.6g
Vitamin D
-
mcg - 0%
Calcium
-
42.7mg - 4%
Iron
-
0.2mg - 2%
Potassium
-
mg - 0%",
D2 at Dietrick Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=15&naFlag=1,Scrambled Eggs,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=15&dtdate=11%2f15%2f2025&RecNumAndPort=061001*3,,Scrambled Eggs,"Nutrition Facts
Serving Size
3 OZ
Calories
144
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
10.2g
16%
Sat. Fat
3.1g
- - -%
Trans Fat
0g
Cholesterol
307mg
- - -%
Sodium
125.5mg
5%
Amount/Serving
%DV*
Tot. Carb.
0g
0%
Dietary Fiber
0g
0%
Sugars
0g
Includes
0g Added Sugars
0%
Protein
10.8g
Vitamin D
-
1.8mcg - 0%
Calcium
-
47mg - 5%
Iron
-
1.8mg - 23%
Potassium
-
113.8mg - 2%",
D2 at Dietrick Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=15&naFlag=1,Steamed Eggs,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=15&dtdate=11%2f15%2f2025&RecNumAndPort=061002*1,,Steamed Eggs,"Nutrition Facts
Serving Size
1 EGG
Calories
88
Calories from Fat
- - -
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
6g
9%
Sat. Fat
1.9g
- - -%
Trans Fat
- - -g
Cholesterol
211.5mg
- - -%
Sodium
70.3mg
3%
Amount/Serving
%DV*
Tot. Carb.
0.6g
0%
Dietary Fiber
0g
0%
Sugars
0.6g
Includes
0g Added Sugars
0%
Protein
7.1g
Vitamin D
-
1.2mcg - 0%
Calcium
-
28.4mg - 3%
Iron
-
0.7mg - 8%
Potassium
-
71.4mg - 2%",
D2 at Dietrick Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=15&naFlag=1,Traditional French Toast,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=15&dtdate=11%2f15%2f2025&RecNumAndPort=061014*1,,Traditional French Toast,"Nutrition Facts
Serving Size
1 PIECE
Calories
195
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
4.2g
6%
Sat. Fat
1.2g
- - -%
Trans Fat
0g
Cholesterol
59.8mg
- - -%
Sodium
373.6mg
16%
Amount/Serving
%DV*
Tot. Carb.
31.1g
9%
Dietary Fiber
0.1g
0%
Sugars
9.3g
Includes
0g Added Sugars
0%
Protein
7.5g
Vitamin D
-
0.8mcg - 0%
Calcium
-
53.7mg - 5%
Iron
-
1.9mg - 24%
Potassium
-
72.9mg - 2%",
D2 at Dietrick Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=15&naFlag=1,Focaccia Breadstick,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=15&dtdate=11%2f15%2f2025&RecNumAndPort=211071*1,,Focaccia Breadstick,"Nutrition Facts
Serving Size
1 SLICE
Calories
133
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
7g
11%
Sat. Fat
1.6g
- - -%
Trans Fat
0g
Cholesterol
3.3mg
- - -%
Sodium
400.9mg
17%
Amount/Serving
%DV*
Tot. Carb.
35.2g
11%
Dietary Fiber
1.6g
5%
Sugars
0.4g
Includes
0g Added Sugars
0%
Protein
5.7g
Vitamin D
-
0mcg - 0%
Calcium
-
6.5mg - 1%
Iron
-
2.6mg - 32%
Potassium
-
2.2mg - 0%",
D2 at Dietrick Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=15&naFlag=1,Alfredo Sauce,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=15&dtdate=11%2f15%2f2025&RecNumAndPort=151038*4,,Alfredo Sauce,"Nutrition Facts
Serving Size
4 OZ
Calories
242
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
21.9g
34%
Sat. Fat
14g
- - -%
Trans Fat
0.4g
Cholesterol
68.2mg
- - -%
Sodium
405.3mg
18%
Amount/Serving
%DV*
Tot. Carb.
3.5g
1%
Dietary Fiber
0.7g
2%
Sugars
0.1g
Includes
0g Added Sugars
0%
Protein
7.3g
Vitamin D
-
0.1mcg - 0%
Calcium
-
226.8mg - 23%
Iron
-
0.1mg - 1%
Potassium
-
102.4mg - 2%",
D2 at Dietrick Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=15&naFlag=1,Bowtie Pasta,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=15&dtdate=11%2f15%2f2025&RecNumAndPort=165188*4,,Bowtie Pasta,"Nutrition Facts
Serving Size
4 OZ
Calories
51
Calories from Fat
- - -
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
0.3g
0%
Sat. Fat
0g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
0mg
0%
Amount/Serving
%DV*
Tot. Carb.
10.6g
3%
Dietary Fiber
0.8g
2%
Sugars
0.3g
Includes
0g Added Sugars
0%
Protein
1.8g
Vitamin D
-
0mcg - 0%
Calcium
-
3mg - 0%
Iron
-
0.5mg - 6%
Potassium
-
29.9mg - 1%",
D2 at Dietrick Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=15&naFlag=1,Cheese Breadsticks,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=15&dtdate=11%2f15%2f2025&RecNumAndPort=212007*1,,Cheese Breadsticks,"Nutrition Facts
Serving Size
1 CHS BRDSTK
Calories
111
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
4.4g
7%
Sat. Fat
1.9g
- - -%
Trans Fat
0g
Cholesterol
8.6mg
- - -%
Sodium
300mg
13%
Amount/Serving
%DV*
Tot. Carb.
13.4g
4%
Dietary Fiber
0.4g
1%
Sugars
0.3g
Includes
0g Added Sugars
0%
Protein
5.3g
Vitamin D
-
0mcg - 0%
Calcium
-
80.2mg - 8%
Iron
-
0.9mg - 11%
Potassium
-
13.2mg - 0%",
D2 at Dietrick Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=15&naFlag=1,Cheese Pizza,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=15&dtdate=11%2f15%2f2025&RecNumAndPort=071167*1%2f12,,Cheese Pizza,"Nutrition Facts
Serving Size
1/12 PIZZA
Calories
207
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
8g
12%
Sat. Fat
3.5g
- - -%
Trans Fat
0g
Cholesterol
15.8mg
- - -%
Sodium
449.3mg
20%
Amount/Serving
%DV*
Tot. Carb.
25.1g
8%
Dietary Fiber
0.9g
3%
Sugars
1.1g
Includes
0g Added Sugars
0%
Protein
10g
Vitamin D
-
0mcg - 0%
Calcium
-
148.3mg - 15%
Iron
-
1.6mg - 20%
Potassium
-
20.5mg - 0%",
D2 at Dietrick Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=15&naFlag=1,Italian Meat Sauce,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=15&dtdate=11%2f15%2f2025&RecNumAndPort=151041*4,,Italian Meat Sauce,"Nutrition Facts
Serving Size
4 OZ
Calories
87
Calories from Fat
- - -
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
5.8g
9%
Sat. Fat
1.9g
- - -%
Trans Fat
0.3g
Cholesterol
15.5mg
- - -%
Sodium
275.7mg
12%
Amount/Serving
%DV*
Tot. Carb.
4.4g
1%
Dietary Fiber
1.2g
4%
Sugars
2.5g
Includes
0g Added Sugars
0%
Protein
4.6g
Vitamin D
-
0mcg - 0%
Calcium
-
18.1mg - 2%
Iron
-
0.8mg - 9%
Potassium
-
360mg - 8%",
D2 at Dietrick Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=15&naFlag=1,Marinara Sauce,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=15&dtdate=11%2f15%2f2025&RecNumAndPort=151004*4,,Marinara Sauce,"Nutrition Facts
Serving Size
4 OZL
Calories
31
Calories from Fat
- - -
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
1.4g
2%
Sat. Fat
0.2g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
263.1mg
11%
Amount/Serving
%DV*
Tot. Carb.
4.4g
1%
Dietary Fiber
1.2g
4%
Sugars
2.5g
Includes
0g Added Sugars
0%
Protein
0.9g
Vitamin D
-
mcg - 0%
Calcium
-
14.2mg - 1%
Iron
-
0.3mg - 4%
Potassium
-
303mg - 6%",
D2 at Dietrick Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=15&naFlag=1,Pepperoni Pizza,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=15&dtdate=11%2f15%2f2025&RecNumAndPort=071165*1%2f12,,Pepperoni Pizza,"Nutrition Facts
Serving Size
1/12 PIZZA
Calories
241
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
10.8g
17%
Sat. Fat
4.4g
- - -%
Trans Fat
0g
Cholesterol
22.6mg
- - -%
Sodium
558.6mg
24%
Amount/Serving
%DV*
Tot. Carb.
25.1g
8%
Dietary Fiber
0.9g
3%
Sugars
1.1g
Includes
0g Added Sugars
0%
Protein
11.1g
Vitamin D
-
0mcg - 0%
Calcium
-
148.3mg - 15%
Iron
-
1.7mg - 21%
Potassium
-
20.5mg - 0%",
D2 at Dietrick Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=15&naFlag=1,Whole Wheat Spaghetti,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=15&dtdate=11%2f15%2f2025&RecNumAndPort=165053*8,,Whole Wheat Spaghetti,"Nutrition Facts
Serving Size
8 OZ
Calories
246
Calories from Fat
- - -
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
2g
3%
Sat. Fat
0.3g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
5.7mg
0%
Amount/Serving
%DV*
Tot. Carb.
50.7g
15%
Dietary Fiber
8.6g
25%
Sugars
1.5g
Includes
0g Added Sugars
0%
Protein
10.2g
Vitamin D
-
0mcg - 0%
Calcium
-
28.7mg - 3%
Iron
-
2mg - 25%
Potassium
-
84.1mg - 2%",
D2 at Dietrick Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=15&naFlag=1,Biscuit,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=15&dtdate=11%2f15%2f2025&RecNumAndPort=214022*1,,Biscuit,"Nutrition Facts
Serving Size
1 BISCUIT
Calories
263
Calories from Fat
3
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
11.1g
17%
Sat. Fat
8.1g
- - -%
Trans Fat
0g
Cholesterol
0mg
- - -%
Sodium
838mg
36%
Amount/Serving
%DV*
Tot. Carb.
35.3g
11%
Dietary Fiber
1g
3%
Sugars
3g
Includes
3g Added Sugars
0%
Protein
5g
Vitamin D
-
0mcg - 0%
Calcium
-
50.5mg - 5%
Iron
-
2.2mg - 28%
Potassium
-
mg - 0%",
D2 at Dietrick Hall,https://foodpro.students.vt.edu/menus/MenuAtLocation.aspx?locationNum=15&naFlag=1,Cheese and Garlic Grits,https://foodpro.students.vt.edu/menus/label.aspx?locationNum=15&dtdate=11%2f15%2f2025&RecNumAndPort=031005*3,,Cheese and Garlic Grits,"Nutrition Facts
Serving Size
3 OZ
Calories
165
Calories from Fat
0
*Percent Daily Values (DV)
are based on a 2,000
calorie diet.
Amount/Serving
%DV*
Total Fat
9.7g
15%
Sat. Fat
5.4g
- - -%
Trans Fat
0g
Cholesterol
26.6mg
- - -%
Sodium
367mg
16%
Amount/Serving
%DV*
Tot. Carb.
11g
3%
Dietary Fiber
0.8g
2%
Sugars
0.1g
Includes
0g Added Sugars
0%
Protein
7.7g
Vitamin D
-
0.2mcg - 0%
Calcium
-
212.2mg - 21%
Iron
-
0.8mg - 9%
Potassium
-
43.7mg - 1%",
